LastActivity,AccountOwner,AccountName,State/Province,Type,Rating,LastModifiedDate,Country,HQCountry,AccountId,Region
"",Gary Griffith,Health Management Associates (HMA),Florida,Prospect,"",2/24/20,United States,"",0016000000PaYrcAAF,SOUTHEAST
"",Michael Kavalle,Berlin Packaging,Illinois,Prospect,"",7/29/20,United States,"",0010z00001aZTecAAG,APAC
9/8/16,Michael Kavalle,State of Minnesota - Optum,Minnesota,Ex-Customer,A - Active project (within 3 to 6  mths),4/1/20,United States,"",0016000000Pafj4AAB,MIDWEST
7/21/20,Simon Skinner,Yorkshire Building Society,"",Prospect,"",7/13/20,United Kingdom,"",0010z00001YCItjAAH,EMEA
5/21/20,Tho Yeong Chien,Land Transport Authority,"",Prospect,B - Possible project (within 3-9 mths),7/29/20,Singapore,"",0016000000RfpngAAB,APAC
10/11/19,Jean-Noel Roncelli,Grupo Prosegur,"",Prospect,B - Possible project (within 3-9 mths),6/10/20,Spain,"",0016000000RfwEnAAJ,EMEA
12/3/13,Simon Brender,Japan Agriculture Hokkaido,"",Ex-Customer,"",6/6/19,JPN,"",0016000000Pd99lAAB,APAC
"",Tyler Bush,Wright-Patt Credit Union,"",Prospect,"",6/19/20,United States,"",0010z00001YCJobAAH,SOUTHEAST
10/8/19,Mark Ronson,"East West Bancorp, Inc.",California,Prospect,"",6/19/20,United States,"",0016000000PbuPSAAZ,WEST
10/4/19,Michael Kavalle,"Allscripts Healthcare Solutions, Inc.",Illinois,Prospect,"",4/1/20,United States,"",0016000000RgMNSAA3,MIDWEST
7/22/20,Mike Washington,Lloyds Banking Group plc,England,Customer,C - General Interest (cont. to market),7/21/20,United Kingdom,United Kingdom of Great Britain and Northern Ireland,0016000000RgKdFAAV,EMEA
"",Tyler Bush,SHIP,Indiana,Prospect,B - Possible project (within 3-9 mths),3/6/20,United States,"",0016000000RgxzhAAB,SOUTHEAST
5/8/18,Michael Kavalle,"CompuSystems, Inc",Illinois,Ex-Customer,"",6/19/20,United States,"",0016000000PcQVpAAN,MIDWEST
7/19/10,Simon Brender,Hitashi Systems and Services,"",Prospect,"",6/6/19,JPN,"",0016000000PZD5eAAH,APAC
6/25/19,Gary Griffith,Sompo International,Georgia,Prospect,"",2/24/20,United States,"",0010z00001WOWgkAAH,NORTHEAST
6/30/20,Joe Hliboki,"Regeneron Pharmaceuticals, Inc.",New York,Prospect,NQ - Not Qualified,6/19/20,United States,"",0016000000QeerNAAR,NORTHEAST
12/9/19,David Bain,Fujitsu Australia Software Technologies,"",Partner,"",7/29/20,"","",0010z00001WOkJ6AAL,APAC
6/3/19,Jason Pearson,Jewish Family & Children's Services,California,Prospect,"",6/19/20,United States,"",0010z00001WOWoAAAX,WEST
6/3/20,Tyler Bush,Nexteer Automotive,Michigan,Prospect,"",6/19/20,United States,"",0010z00001WOWsSAAX,""
3/12/20,Tho Yeong Chien,Mox,"",Evaluation,"",7/29/20,Hong Kong,"",0010z00001YCIq6AAH,APAC
"",Simon Brender,Iasu Co,"",Prospect,"",6/6/19,JPN,"",0016000000OcQKmAAN,APAC
3/14/19,Gary Griffith,FleetCor Technologies,Georgia,Prospect,"",6/19/20,United States,"",0016000000QffBnAAJ,SOUTHEAST
7/6/11,Kateryna Hvastovich,"Xbridge Systems, Inc.",California,Ex-Partner,"",11/22/19,United States,"",0016000000QgARTAA3,WEST
7/29/20,Marilyn Von Hoenning,E.ON Business Services GmbH,"",Prospect,"",7/1/20,Germany,"",0016000001E0XslAAF,EMEA
12/4/18,Gary Griffith,Bluegreen Corporation,Florida,Prospect,"",2/24/20,United States,"",0016000000PaT5AAAV,SOUTHEAST
5/6/20,Tho Yeong Chien,Energy Market Authority (EMA),"",Prospect,"",7/29/20,"","",0010z00001ZqcCRAAZ,APAC
"",Tho Yeong Chien,Enterprise Singapore (ESG),"",Prospect,"",7/29/20,Singapore,"",0010z00001ZqcCSAAZ,APAC
"",Tho Yeong Chien,National Research Foundation (NRF),"",Prospect,"",7/29/20,Singapore,"",0010z00001ZqcCTAAZ,APAC
6/2/19,Jason Pearson,TIBCO Software,California,Prospect,"",6/19/20,United States,"",0010z00001WOWzEAAX,WEST
4/3/19,Mike Washington,Preem AB,"",Ex-Customer,A - Active project (within 3 to 6  mths),7/8/20,Sweden,Sweden,0016000000Rik6CAAR,EMEA
1/8/20,Joe Hliboki,SCOR Global Life Americas,New York,Prospect,"",6/19/20,United States,"",0010z00001WOWzsAAH,""
4/6/20,Kateryna Hvastovich,Syncsort,New Jersey,Prospective Partner,"",6/19/20,United States,"",0016000001FZ8dNAAT,NORTHEAST
5/11/20,Simon Skinner,Zurich Insurance UK,England,Prospect,"",5/7/20,United Kingdom,"",0010z00001YCItUAAX,EMEA
6/17/19,Jean-Noel Roncelli,Orange Bank,"",Prospect,"",5/7/20,"","",0010z00001WOkrvAAD,EMEA
5/6/11,Simon Brender,DBNSYS,Seoul,Ex-Partner,"",6/6/19,KOR,"",0016000000MenrkAAB,APAC
"",David Bain,Bank of Queensland,"",Prospect,"",7/29/20,Australia,"",0010z00001YCJsnAAH,APAC
8/13/19,Joe Hliboki,Corning,New York,Prospect,"",6/19/20,United States,"",0010z00001WOY68AAH,""
2/25/20,James Raspanti,AXA XL,Connecticut,Prospect,"",6/19/20,United States,"",0010z00001WOY66AAH,NORTHEAST
6/5/19,Marilyn Von Hoenning,PCS Pleger Consulting & Services GmbH,"",Prospect,"",4/28/20,"","",0010z00001WOXp0AAH,EMEA
4/8/10,Simon Brender,"SBI VeriTrans Co, Ltd","",Ex-Customer,"",6/6/19,JPN,"",0016000000MCN1zAAH,APAC
3/15/19,Mark Wagasky,GA Department of Revenue,"",Prospect,"",11/8/19,United States,"",0010z00001TPf6sAAD,SOUTHEAST
"",Earnest Boo,Krungsri,"",Prospect,"",6/12/20,"","",0010z00001ZrmuRAAR,""
2/19/19,Gary Griffith,United States Secret Service,Georgia,Prospect,"",2/24/20,United States,"",0010z00001TPfEwAAL,SOUTHEAST
3/18/19,Gary Griffith,Georgia Lottery Corporation,Georgia,Prospect,"",2/24/20,United States,"",0010z00001TPf7vAAD,SOUTHEAST
6/3/20,Tho Yeong Chien,CIO Academy,"",Partner,"",7/29/20,Singapore,"",0010z00001TPdWOAA1,APAC
10/21/19,Jean-Noel Roncelli,Bankinter,"",Prospect,"",6/19/20,Spain,"",0010z00001WgWRhAAN,EMEA
"",Earnest Boo,Krungsri,"",Prospect,"",6/12/20,"","",0010z00001ZrmuSAAR,""
11/11/19,Joe Hliboki,Loews Hotels & Resorts,New York,Prospect,"",6/19/20,United States,"",0010z00001TPf9cAAD,NORTHEAST
3/18/19,Gary Griffith,"RentPath, LLC",Georgia,Prospect,"",2/24/20,United States,"",0010z00001TPfE3AAL,SOUTHEAST
3/14/19,Tho Yeong Chien,Mandarin Oriental Hotel Group,"",Prospect,"",7/29/20,China,"",0010z00001TPf9rAAD,APAC
4/24/19,Vincent Steenhuis,Discovery Health,"",Prospect,"",4/13/20,South Africa,"",0010z00001TPgEWAA1,EMEA
10/21/19,Jean-Noel Roncelli,Liberbank,"",Prospect,"",6/19/20,Spain,"",0010z00001WgWUCAA3,EMEA
5/14/20,Tho Yeong Chien,Uran Redevelopment Board (URA),"",Prospect,"",7/29/20,Singapore,"",0010z00001Zr3buAAB,APAC
7/22/19,Zachery Peters,American Century Investments,Missouri,Prospect,"",7/24/20,United States,"",0010z00001V2WVzAAN,CENTRAL
"",Tho Yeong Chien,Tote Board,"",Prospect,"",7/29/20,Singapore,"",0010z00001ZrHZcAAN,APAC
5/13/20,Marilyn Von Hoenning,ARZ Allgemeines Rechenzentrum GmbH,"",Prospect,"",5/7/20,"","",0010z00001WiCQYAA3,EMEA
2/10/20,Grace Denne,Auchan Polska,"",Prospect,"",6/19/20,"","",0010z00001Wi8KMAAZ,""
5/2/20,Grace Denne,LPP SA,"",Prospect,"",6/19/20,"","",0010z00001Wi8KNAAZ,""
5/12/20,Grace Denne,Santander Bank Polska,"",Prospect,"",6/19/20,"","",0010z00001Wi8KOAAZ,""
5/2/20,Grace Denne,Towarzystwo Ubezpieczen I Reasekuracji Warta,"",Prospect,"",6/19/20,"","",0010z00001Wi8KPAAZ,""
6/16/20,Grace Denne,Unione di Banche Italiane,"",Prospect,"",6/19/20,Italy,"",0010z00001Wi8KQAAZ,""
6/8/20,Mark Wagasky,Estee Lauder,"",Prospect,"",6/19/20,"","",0010z00001Wi4dxAAB,""
6/2/20,Gary Griffith,Burgess Group,"",Prospect,"",7/28/20,"","",0010z00001ZrTXpAAN,SOUTHEAST
7/27/20,Mark Ronson,GoodRx,California,Prospect,"",7/20/20,United States,"",0010z00001Zrqm3AAB,WEST
3/13/19,Dune Salang,Bridgei2i Analytics,"",Prospective Partner,"",7/29/20,United States,"",0010z00001V2YPUAA3,APAC
7/22/19,Mark Wagasky,Best Egg,"",Prospect,"",6/6/19,USA,"",0010z00001V2Y4lAAF,SOUTHEAST
10/31/19,Mike Washington,Hargreaves Lansdown,"",Prospect,"",6/19/20,"","",0010z00001WgM1sAAF,EMEA
5/4/20,Patrick McGrath,NaviHealth,Tennessee,Prospect,"",4/7/20,United States,"",0010z00001YDKFXAA5,SOUTHEAST
7/29/20,James Raspanti,AQR Capital Management,Connecticut,Prospect,"",7/16/20,United States,"",0010z00001V2XY2AAN,NORTHEAST
"",Marilyn Von Hoenning,Pictet & Cie,"",Prospect,"",7/1/20,"","",0010z00001Wi4YBAAZ,EMEA
7/29/19,Tho Yeong Chien,NS Solutions Asia Pacific Ptc.Ltd,"",Prospect,"",7/29/20,Singapore,"",0010z00001WP33TAAT,APAC
5/6/20,Tho Yeong Chien,GO-JEK,"",Prospect,"",7/29/20,Singapore,"",0010z00001V3NsJAAV,APAC
10/3/19,Gary Griffith,Intercontinental Exchange,Georgia,Prospect,"",6/19/20,United States,"",0010z00001Wi4dsAAB,SOUTHEAST
5/22/20,David Bain,Australian Department of Finance,"",Prospect,"",7/29/20,Australia,"",0010z00001WgAUMAA3,APAC
9/10/19,Jean-Noel Roncelli,Euler Hermes,"",Prospect,"",5/7/20,"","",0010z00001WhLNTAA3,EMEA
3/13/19,Mike Washington,Buckinghamshire County Council,England,Prospect,"",6/19/20,United Kingdom,"",0010z00001V3w37AAB,EMEA
6/17/20,Grace Denne,CNH Industrial,England,Prospect,"",6/19/20,United Kingdom,"",0010z00001WhFIPAA3,""
2/27/19,Vincent Steenhuis,Abu Dhabi Investment Council,"",Prospect,"",3/27/20,United Arab Emirates,"",0010z00001V3SncAAF,EMEA
3/14/19,Gary Griffith,Angel Oak Companies,Georgia,Prospect,"",2/24/20,United States,"",0010z00001V3St8AAF,SOUTHEAST
2/17/20,Vincent Steenhuis,Dunia,"",Prospect,"",3/27/20,United Arab Emirates,"",0010z00001V3SaaAAF,EMEA
3/13/19,Mark Wagasky,Nordea Bank Abp,"",Prospect,"",4/15/20,United States,"",0010z00001V3PUgAAN,NORTHEAST
6/9/20,Grace Denne,Banca d'Italia,"",Prospect,"",6/19/20,"","",0010z00001WhLKuAAN,""
7/21/20,Marilyn Von Hoenning,DZ Bank,Hesse,Prospect,C - General Interest (cont. to market),7/1/20,Germany,"",0010z00001WhFKCAA3,EMEA
11/26/19,Mark Ronson,"Environmental Systems Research Institute, Inc. (ESRI)",California,Prospect,"",6/15/20,United States,"",0010z00001V3ZAOAA3,WEST
7/15/20,Marilyn Von Hoenning,Deutsche Bundesbank,Hesse,Prospect,"",6/19/20,Germany,"",0010z00001WhFKEAA3,EMEA
5/26/20,Tyler Bush,Daimler USA,Michigan,Prospect,"",6/18/20,United States,"",0010z00001V3cYcAAJ,SOUTHEAST
7/21/20,Marilyn Von Hoenning,Brose,Bavaria,Prospect,"",6/19/20,Germany,"",0010z00001WhFKKAA3,EMEA
6/6/20,Marilyn Von Hoenning,Deutsche Postbank,North Rhine-Westphalia,Prospect,"",6/19/20,Germany,"",0010z00001WhFKLAA3,EMEA
5/3/20,Marilyn Von Hoenning,Bayer,North Rhine-Westphalia,Prospect,"",6/19/20,Germany,"",0010z00001WhFKWAA3,EMEA
5/5/20,Grace Denne,FastWeb,Bergamo,Prospect,"",6/19/20,Italy,"",0010z00001WhFKXAA3,EMEA
4/3/20,Marilyn Von Hoenning,CSS Insurance,"",Prospect,"",6/19/20,Switzerland,"",0010z00001WhFKOAA3,EMEA
12/9/19,David Bain,Fujitsu Australia,New South Wales,Prospect,"",7/29/20,Australia,"",0010z00001V3WmfAAF,APAC
9/30/19,Grace Denne,Grupa Lotos,"",Prospect,"",6/19/20,Poland,"",0010z00001WhFK8AAN,""
7/15/20,Marilyn Von Hoenning,Basler Versicherungen,Hesse,Prospect,"",6/19/20,Germany,"",0010z00001WhFKcAAN,EMEA
6/4/20,Marilyn Von Hoenning,Bosch,Baden-W�rttemberg,Prospect,"",6/19/20,Germany,"",0010z00001WhFKdAAN,EMEA
7/27/20,Marilyn Von Hoenning,Continental,Lower Saxony,Prospect,"",6/19/20,Germany,"",0010z00001WhFKSAA3,EMEA
4/3/20,Marilyn Von Hoenning,AOK,Bremen,Prospect,"",6/19/20,Germany,"",0010z00001WhFKTAA3,EMEA
10/2/19,Kateryna Hvastovich,ServiceNow France,"",Prospective Partner,"",3/12/20,"","",0010z00001Wi8EXAAZ,""
7/1/20,Mike Washington,Prudential plc,"",Prospect,"",7/7/20,United Kingdom,"",0010z00001WgSOcAAN,EMEA
"",Simon Skinner,Cynergy Bank,"",Prospect,"",3/5/20,"","",0010z00001WhnjIAAR,EMEA
10/2/19,Mark Wagasky,iPipeline,"",Prospect,"",6/19/20,United States,"",0010z00001WhXcdAAF,""
9/23/19,David Bain,Southern Metropolitan Cemeteries Trust,"",Prospect,"",7/29/20,"","",0010z00001WhR56AAF,APAC
"",Simon Skinner,NewDay,"",Prospect,"",3/5/20,"","",0010z00001WhniyAAB,EMEA
9/2/19,Jean-Noel Roncelli,Bankin',"",Prospect,"",4/15/20,"","",0010z00001WgXsQAAV,EMEA
9/19/19,Jean-Noel Roncelli,CSI-Piemonte,"",Prospect,"",3/5/20,"","",0010z00001WhmcFAAR,EMEA
5/6/20,Grace Denne,Agos-Ducato,"",Prospect,"",6/19/20,"","",0010z00001WhLKzAAN,""
12/11/19,Kateryna Hvastovich,DeFY Security,"",Prospective Partner,"",11/22/19,"","",0010z00001WhTEAAA3,NORTHEAST
7/28/20,Christopher Marra,S&P Global Ratings,"",Prospect,"",6/19/20,United States,"",0010z00001WhvHqAAJ,NORTHEAST
6/2/20,Marilyn Von Hoenning,ADAC,Bavaria,Prospect,"",7/1/20,Germany,"",0010z00001WhFIoAAN,EMEA
3/13/19,Mike Washington,Evros,Dublin,Prospect,"",3/5/20,Ireland,"",0010z00001V3wp9AAB,EMEA
6/9/20,Grace Denne,Amplifon,"",Prospect,"",6/19/20,Italy,"",0010z00001WhFIzAAN,""
6/22/20,Grace Denne,Esselunga,Lombardia,Prospect,"",6/19/20,Italy,"",0010z00001WhFJ0AAN,""
7/30/20,Alexander Ramm,Henkel,"",Prospect,"",7/1/20,Germany,"",0010z00001WhFJ1AAN,EMEA
6/9/20,Grace Denne,Allianz Italia,"",Prospect,"",6/19/20,Italy,"",0010z00001WhFJ5AAN,""
6/16/20,Marilyn Von Hoenning,Enel Distribuzione,"",Prospect,"",6/19/20,Italy,"",0010z00001WhFJ6AAN,EMEA
7/27/20,Marilyn Von Hoenning,AXA Konzern,North Rhine-Westphalia,Prospect,"",6/19/20,Germany,"",0010z00001WhFJGAA3,EMEA
4/3/20,Marilyn Von Hoenning,Generali Deutschland Holding,North Rhine-Westphalia,Prospect,"",6/19/20,Germany,"",0010z00001WhFJIAA3,EMEA
4/3/20,Marilyn Von Hoenning,Bayerische Landesbank,Bavaria,Prospect,"",6/19/20,Germany,"",0010z00001WhFJJAA3,EMEA
10/11/19,Marilyn Von Hoenning,Gothaer,North Rhine-Westphalia,Prospect,"",6/19/20,Germany,"",0010z00001WhFJMAA3,EMEA
4/7/20,Simon Skinner,Fiat Chrysler Automobiles,England,Prospect,"",6/19/20,United Kingdom,"",0010z00001WhFJNAA3,EMEA
7/5/19,Jean-Noel Roncelli,Auchan Portugal,"",Prospect,"",6/19/20,Portugal,"",0010z00001V3ylMAAR,EMEA
1/31/20,Mike Washington,Nippon Express,England,Prospect,"",6/19/20,United Kingdom,"",0010z00001V3wU9AAJ,EMEA
8/27/19,Jean-Noel Roncelli,Bouygues immobilier,"",Prospect,"",3/5/20,"","",0010z00001WhFAGAA3,EMEA
1/13/20,Kateryna Hvastovich,Everis Spain,"",Partner,"",3/5/20,Spain,"",0010z00001V3yllAAB,EMEA
3/12/19,Mike Washington,Mediprospects,England,Prospect,"",3/5/20,United Kingdom,"",0010z00001V3wHXAAZ,EMEA
5/2/19,Vincent Steenhuis,Toledo Communications,"",Prospect,"",6/10/20,France,"",0010z00001V3yjzAAB,EMEA
3/10/20,Marilyn Von Hoenning,Ferring Pharmaceuticals,"",Prospect,"",6/19/20,Switzerland,"",0010z00001WhFIyAAN,EMEA
5/6/20,Grace Denne,ACEA,Lazio,Prospect,"",6/19/20,Italy,"",0010z00001WhFJ9AAN,EMEA
4/18/19,Michael Kavalle,Radisson Hotel Group,Minnesota,Prospect,"",4/1/20,United States,"",0010z00001V3xnGAAR,MIDWEST
3/13/19,Mike Washington,RR Donnelley,England,Prospect,"",6/19/20,United Kingdom,"",0010z00001V3wavAAB,EMEA
7/28/20,Tyler Bush,Money Mart Financial Services,Pennsylvania,Prospect,"",6/19/20,United States,"",0010z00001WhHDrAAN,MIDWEST
4/24/20,Tho Yeong Chien,National Library Board (NLB),"",Prospect,"",7/29/20,Singapore,"",0010z00001VE4C6AAL,APAC
2/20/20,Jason Pearson,YapStone,California,Prospect,"",6/19/20,United States,"",0010z00001VE54gAAD,WEST
4/8/20,Simon Skinner,Aon UK,"",Prospect,"",3/5/20,United Kingdom,"",0010z00001Wi9o2AAB,EMEA
7/20/20,Tho Yeong Chien,Housing and Development Board (HDB),"",Prospect,"",7/29/20,Singapore,"",0010z00001WgEuzAAF,APAC
5/5/20,Jean-Noel Roncelli,Capgemini France,"",Prospect,"",7/23/20,France,"",0010z00001V4HJEAA3,EMEA
"",Simon Brender,Mazda Motor Corp,Hiroshima Prefecture,Prospect,"",6/19/20,Japan,"",0010z00001YADUDAA5,APAC
"",Simon Brender,Nissan Motor,Kanagawa-ken,Prospect,"",6/19/20,Japan,"",0010z00001YADUEAA5,APAC
"",Simon Brender,ANA Holdings,Kanto,Prospect,"",6/19/20,Japan,"",0010z00001YADUFAA5,APAC
"",Simon Brender,Daiwa Securities Group,Kanto,Prospect,"",6/19/20,Japan,"",0010z00001YADUGAA5,APAC
"",Simon Brender,Nintendo,Kyoto,Prospect,"",6/19/20,Japan,"",0010z00001YADUHAA5,APAC
"",Simon Brender,Seiko Epson,Nagano Prefecture,Prospect,"",6/19/20,Japan,"",0010z00001YADUIAA5,APAC
"",Simon Brender,Sharp,Osaka,Prospect,"",6/19/20,Japan,"",0010z00001YADUJAA5,APAC
10/31/19,David Bain,NEC Australia,"",Prospect,"",7/29/20,"","",0010z00001Wi83IAAR,APAC
7/15/19,Simon Brender,NTT DATA FA Insurance Systems Japan,"",Prospective Partner,"",2/27/20,Japan,"",0010z00001WgCqKAAV,APAC
6/26/19,Tho Yeong Chien,SM Supermalls,"",Prospect,"",7/29/20,Philippines,"",0010z00001WPB31AAH,APAC
"",Simon Brender,Suzuki Motor,Shizuoka-ken,Prospect,"",6/19/20,Japan,"",0010z00001YADUKAA5,APAC
"",Simon Brender,Fast Retailing,Yamaguchi Prefecture,Prospect,"",6/19/20,Japan,"",0010z00001YADULAA5,APAC
10/31/19,Simon Skinner,Lowell Group Financing,"",Prospect,"",6/19/20,"","",0010z00001Whoa1AAB,EMEA
10/11/19,Simon Skinner,Markerstudy,"",Prospect,"",6/19/20,"","",0010z00001Whoa2AAB,EMEA
10/31/19,Simon Skinner,MS Amlin,"",Prospect,"",6/19/20,United States,"",0010z00001Whoa3AAB,EMEA
9/30/19,Simon Skinner,New Ireland,"",Prospect,"",6/19/20,"","",0010z00001Whoa4AAB,EMEA
12/3/19,David Bain,Amazon WS Australia,New South Wales,Partner,"",7/29/20,Australia,"",0010z00001WiAWtAAN,APAC
"",Mark Wagasky,SOS International,"",Prospect,"",6/19/20,United States,"",0010z00001Why7iAAB,NORTHEAST
6/29/20,Joe Hliboki,New York City Health and Hospitals,"",Prospect,"",6/19/20,"","",0010z00001WhpzvAAB,NORTHEAST
10/15/19,Marilyn Von Hoenning,Energie Baden-W�rttemberg,"",Prospect,"",6/19/20,Germany,"",0010z00001WhRx4AAF,EMEA
5/5/20,James Raspanti,SS&C Technologies Holdings,Connecticut,Prospect,"",6/19/20,United States,"",0010z00001WhwIaAAJ,NORTHEAST
7/3/19,Simon Brender,Indian Railways,Delhi,Prospect,"",7/29/20,India,"",0010z00001WPCPcAAP,APAC
"",David Bain,ICare Australia,"",Prospect,"",7/29/20,Australia,"",0010z00001VErQIAA1,APAC
"",Jean-Noel Roncelli,Harmonie mutuelle -Groupe Vyv,"",Prospect,"",4/15/20,"","",0010z00001WhxxeAAB,EMEA
"",Tyler Bush,Pennsylvania Manufacturers Insurance,Pennsylvania,Prospect,"",5/7/20,United States,"",0010z00001Why7dAAB,MIDWEST
7/30/20,Grace Denne,BSH Hausger�te,"",Prospect,"",6/19/20,"","",0010z00001WhRwoAAF,""
7/28/20,Vincent Steenhuis,Mubadala Development,"",Prospect,"",6/19/20,United Arab Emirates,"",0010z00001WhHvRAAV,EMEA
10/23/19,Simon Skinner,Atradius UK,"",Prospect,"",6/19/20,United Kingdom,"",0010z00001WhoZpAAJ,EMEA
9/30/19,Simon Skinner,Axa PPP Healthcare,"",Prospect,"",6/19/20,"","",0010z00001WhoZqAAJ,EMEA
7/30/20,Robert Neely,AXA UK,England,Prospect,"",6/19/20,United Kingdom,"",0010z00001WhoZrAAJ,EMEA
10/31/19,Simon Skinner,Brit,"",Prospect,"",6/19/20,United Kingdom,"",0010z00001WhoZsAAJ,EMEA
9/30/19,Simon Skinner,Bupa,"",Prospect,"",6/19/20,"","",0010z00001WhoZtAAJ,EMEA
11/28/19,Simon Skinner,Chubb European Group,"",Prospect,"",6/19/20,"","",0010z00001WhoZuAAJ,EMEA
10/23/19,Simon Skinner,Hiscox,"",Prospect,"",6/19/20,"","",0010z00001WhoZwAAJ,EMEA
4/21/20,Joe Hliboki,Teva Pharmaceutical Industries,"",Prospect,"",6/19/20,"","",0010z00001WhvECAAZ,NORTHEAST
4/1/20,James Raspanti,Barnes Group,"",Prospect,"",6/19/20,"","",0010z00001WhrgTAAR,NORTHEAST
10/31/19,Simon Skinner,Hyperion Insurance Group,"",Prospect,"",6/19/20,"","",0010z00001WhoZxAAJ,EMEA
9/30/19,Simon Skinner,Kantar Group,"",Prospect,"",6/19/20,"","",0010z00001WhoZzAAJ,EMEA
5/11/20,Kyle Graves,CI Financial,"",Prospect,"",6/19/20,Canada,"",0010z00001YDAIHAA5,NORTHEAST
"",Earnest Boo,VP bank,"",Prospect,"",6/12/20,"","",0010z00001ZrmvDAAR,""
"",Earnest Boo,UOB Thailand,"",Prospect,"",6/12/20,"","",0010z00001ZrmvAAAR,""
"",Earnest Boo,Vietinbank,"",Prospect,"",6/12/20,"","",0010z00001ZrmvBAAR,""
"",Earnest Boo,Vietnam Prosperity Bank,"",Prospect,"",6/12/20,"","",0010z00001ZrmvCAAR,""
9/4/19,Pavel Hruska,Police Federale Belgium,"",Prospect,"",6/19/20,"","",0010z00001WhIdYAAV,EMEA
2/11/20,Grace Denne,Ferrari,Emilia-Romagna,Prospect,"",6/19/20,Italy,"",0010z00001WhFIeAAN,EMEA
4/3/20,Grace Denne,Bartels-Langness,"",Prospect,"",6/19/20,"","",0010z00001WhLLDAA3,""
6/5/20,Vincent Steenhuis,Bell Food Group,"",Prospect,"",6/19/20,Switzerland,"",0010z00001WgX4MAAV,EMEA
"",David Bain,Westpac,"",Prospect,"",7/29/20,Australia,"",0010z00001ZrmvIAAR,APAC
11/8/19,Kateryna Hvastovich,Group Onepoint,"",Prospective Partner,"",11/22/19,"","",0010z00001Wi8A4AAJ,""
"",Simon Brender,Nippon Life Insurance,Oska,Prospect,"",6/19/20,Japan,"",0010z00001YADW8AAP,APAC
3/20/20,Tho Yeong Chien,A*Star,"",Prospect,"",7/29/20,Singapore,"",0010z00001WP5aZAAT,APAC
5/12/20,Marilyn Von Hoenning,Bank J. Safra Sarasin,"",Prospect,"",6/19/20,Switzerland,"",0010z00001WgX47AAF,EMEA
6/5/20,Vincent Steenhuis,Baloise Holding,"",Prospect,"",6/19/20,Switzerland,"",0010z00001WgX42AAF,EMEA
5/26/20,Marilyn Von Hoenning,Bechtle,Baden-W�rttemberg,Prospect,"",6/19/20,Germany,"",0010z00001WhFIKAA3,EMEA
11/8/19,Pavel Hruska,Business Lease NL,"",Prospect,"",6/19/20,"","",0010z00001WhIfAAAV,EMEA
8/14/18,Michael Kavalle,Press Ganey,Illinois,Prospect,"",6/19/20,United States,"",0010z00001RgASdAAN,MIDWEST
6/3/19,Pavel Hruska,DHL Express (Czech Republic),"",Prospect,"",3/5/20,Czech Republic,"",0010z00001QkWzhAAF,EMEA
3/5/18,Mark Wagasky,Banco AV Villas,"",Prospect,"",4/13/20,Colombia,"",0010z00001QkCMPAA3,LATAM
4/8/19,Pavel Hruska,Federal Tax Service of Russia,"",Prospect,"",3/5/20,Moscow,"",0010z00001Qli3dAAB,EMEA
10/19/18,Marilyn Von Hoenning,Schwarz Beteiligungs-KG,"",Prospect,"",4/28/20,Germany,"",0016000001NM16PAAT,EMEA
7/20/20,Simon Skinner,Co-Operative Bank,England,Prospect,"",6/19/20,United Kingdom,"",0016000001NM15MAAT,EMEA
2/5/19,Alexander Ramm,LVM Versicherung a. G.,"",Prospect,"",7/1/20,Germany,"",0016000001NM16FAAT,EMEA
8/29/19,Marilyn Von Hoenning,C&A,North Rhine-Westphalia,Prospect,"",6/19/20,Germany,"",0016000001NM19EAAT,EMEA
7/2/20,Jean-Noel Roncelli,Les Mousquetaires,�le-de-France,Prospect,"",6/19/20,France,"",0016000001NM1JZAA1,EMEA
10/9/18,Pavel Hruska,Alior Bank SA,"",Prospect,"",3/5/20,Poland,"",0016000001NM1HmAAL,EMEA
4/3/19,Mike Washington,Permanent tsb Group Holdings Public Limited Company,Dublin,Prospect,"",3/5/20,Ireland,"",0016000001NM13TAAT,EMEA
6/12/18,Marilyn Von Hoenning,GKV-Spitzenverband,"",Prospect,"",4/28/20,Germany,"",0016000001NM17XAAT,EMEA
4/3/19,Mike Washington,LahiTapiola,"",Prospect,"",3/5/20,FIN,"",0016000001NM1B5AAL,EMEA
4/3/20,Marilyn Von Hoenning,REWE Digital GmbH,North Rhine-Westphalia,Prospect,"",6/19/20,Germany,"",0016000001NM1A7AAL,EMEA
7/30/20,Vincent Steenhuis,Banca Popolare di Milano S.c.a.r.l.,"",Prospect,"",3/5/20,ITA,"",0016000001NM1M4AAL,EMEA
4/3/19,Mike Washington,Securitas Security Services Ltd.,England,Prospect,"",6/19/20,United Kingdom,"",0016000001NzsX4AAJ,EMEA
11/14/19,Vincent Steenhuis,Bank Muscat,"",Prospect,"",6/19/20,"","",0010z00001WizjlAAB,EMEA
12/6/19,Mike Washington,Axfood AB,"",Prospect,"",3/5/20,Sweden,"",0016000001NM1BUAA1,EMEA
7/10/20,Jean-Noel Roncelli,Monoprix SA,"",Prospect,"",6/19/20,France,"",0016000001NM1JEAA1,EMEA
8/6/19,Vincent Steenhuis,Banca Nazionale del Lavoro,"",Prospect,"",3/5/20,ITA,"",0016000001NM1LLAA1,EMEA
